cluster_id_label,supertype_id_label,subclass_id_label,cluster_markers_combo,cluster_markers_combo_(within_subclass),clusterName,marker_1,f_score_1,marker_2,f_score_2,marker_3,f_score_3,cxg_dataset_title
4900 MY Lhx1 Gly-Gaba_3,1091 MY Lhx1 Gly-Gaba_3,285 MY Lhx1 Gly-Gaba,"['Prok1', 'Bmp4']","['Prok1', 'Bmp4']",4900 MY Lhx1 Gly-Gaba_3,Prok1,0.5714285714285715,,,,,WMB_abc_atlas_access
4901 MY Lhx1 Gly-Gaba_3,1091 MY Lhx1 Gly-Gaba_3,285 MY Lhx1 Gly-Gaba,"['Tfap2e', 'Rgs13']",['Rgs13'],4901 MY Lhx1 Gly-Gaba_3,Rgs13,0.783132530120482,,,,,WMB_abc_atlas_access
4902 MY Lhx1 Gly-Gaba_3,1091 MY Lhx1 Gly-Gaba_3,285 MY Lhx1 Gly-Gaba,"['Tfap2e', 'Piezo2']","['Tfap2e', 'Piezo2']",4902 MY Lhx1 Gly-Gaba_3,Tfap2e,0.3977272727272727,,,,,WMB_abc_atlas_access
4903 MY Lhx1 Gly-Gaba_3,1091 MY Lhx1 Gly-Gaba_3,285 MY Lhx1 Gly-Gaba,"['Col24a1', 'Tfap2a', 'Avpr1a']","['Neurod6', 'Col24a1']",4903 MY Lhx1 Gly-Gaba_3,Col24a1,0.6493506493506493,,,,,WMB_abc_atlas_access
4904 MY Lhx1 Gly-Gaba_4,1092 MY Lhx1 Gly-Gaba_4,285 MY Lhx1 Gly-Gaba,"['Hoxc5', 'Alox8', 'Cntnap3', 'Gbx2']","['Lmo7', 'Gbx2', 'Sytl5']",4904 MY Lhx1 Gly-Gaba_4,Lmo7,0.2185792349726776,,,,,WMB_abc_atlas_access
4905 MY Lhx1 Gly-Gaba_4,1092 MY Lhx1 Gly-Gaba_4,285 MY Lhx1 Gly-Gaba,"['Foxd3', 'Dkk2']","['Dkk2', 'Foxd3']",4905 MY Lhx1 Gly-Gaba_4,Dkk2,0.6985294117647058,,,,,WMB_abc_atlas_access
4906 MY Lhx1 Gly-Gaba_4,1092 MY Lhx1 Gly-Gaba_4,285 MY Lhx1 Gly-Gaba,"['Foxd3', 'Ctxn3', 'Rspo2']","['Lpar1', 'Pax8']",4906 MY Lhx1 Gly-Gaba_4,Lpar1,0.28716216216216217,,,,,WMB_abc_atlas_access
4907 MY Lhx1 Gly-Gaba_4,1092 MY Lhx1 Gly-Gaba_4,285 MY Lhx1 Gly-Gaba,"['Mecom', 'Col6a3', 'Onecut3']",['Itga1'],4907 MY Lhx1 Gly-Gaba_4,Itga1,0.5147058823529412,,,,,WMB_abc_atlas_access
4908 MY Lhx1 Gly-Gaba_4,1092 MY Lhx1 Gly-Gaba_4,285 MY Lhx1 Gly-Gaba,"['Dmrt3', 'Ptgfr']","['Ptgfr', 'Dmrt3']",4908 MY Lhx1 Gly-Gaba_4,Dmrt3,0.603448275862069,Ptgfr,0.37735849056603776,,,WMB_abc_atlas_access
4909 MY Lhx1 Gly-Gaba_4,1092 MY Lhx1 Gly-Gaba_4,285 MY Lhx1 Gly-Gaba,"['Dmrt3', 'Glp1r']","['Mctp2', 'Hoxb6']",4909 MY Lhx1 Gly-Gaba_4,Mctp2,0.3733766233766234,,,,,WMB_abc_atlas_access
4910 MY Lhx1 Gly-Gaba_4,1092 MY Lhx1 Gly-Gaba_4,285 MY Lhx1 Gly-Gaba,"['Dmrt3', 'Mab21l2']","['Dmrt3', 'Mab21l2']",4910 MY Lhx1 Gly-Gaba_4,Dmrt3,0.2277039848197343,Mab21l2,0.013114754098360654,,,WMB_abc_atlas_access
4911 MY Lhx1 Gly-Gaba_4,1092 MY Lhx1 Gly-Gaba_4,285 MY Lhx1 Gly-Gaba,"['Mecom', 'C1ql2', 'Serpinb1b']","['Abcc9', 'Tac1']",4911 MY Lhx1 Gly-Gaba_4,Abcc9,0.19480519480519481,,,,,WMB_abc_atlas_access
4912 MY Lhx1 Gly-Gaba_5,1093 MY Lhx1 Gly-Gaba_5,285 MY Lhx1 Gly-Gaba,"['Hoxb8', 'Hgf', 'Slc6a5']","['Hgf', 'Hoxb8']",4912 MY Lhx1 Gly-Gaba_5,Hgf,0.3709677419354838,,,,,WMB_abc_atlas_access
4913 MY Lhx1 Gly-Gaba_5,1093 MY Lhx1 Gly-Gaba_5,285 MY Lhx1 Gly-Gaba,"['Hoxb6', 'Pmfbp1', 'Agmat', 'Prrxl1']","['Tfap2b', 'Prrxl1', 'Sncg']",4913 MY Lhx1 Gly-Gaba_5,Tfap2b,0.13718070009460737,Prrxl1,0.10718789407313997,,,WMB_abc_atlas_access
4914 MY Lhx1 Gly-Gaba_5,1093 MY Lhx1 Gly-Gaba_5,285 MY Lhx1 Gly-Gaba,"['Hoxb6', 'BC049352', 'Pax8', 'Rnf207']","['Hoxb6', 'BC049352', 'D030068K23Rik', 'Plch1', 'Meis2', 'Sv2c']",4914 MY Lhx1 Gly-Gaba_5,Hoxb6,0.17810026385224276,,,,,WMB_abc_atlas_access
4915 MY Lhx1 Gly-Gaba_5,1093 MY Lhx1 Gly-Gaba_5,285 MY Lhx1 Gly-Gaba,"['Hoxb6', 'Gata2', 'Mab21l2']","['Cbln1', 'Gata3']",4915 MY Lhx1 Gly-Gaba_5,Cbln1,0.11504424778761062,,,,,WMB_abc_atlas_access
4916 MY Lhx1 Gly-Gaba_5,1093 MY Lhx1 Gly-Gaba_5,285 MY Lhx1 Gly-Gaba,"['Tac2', 'Pax8', 'Scn7a']",['Tac2'],4916 MY Lhx1 Gly-Gaba_5,Tac2,0.9243697478991595,,,,,WMB_abc_atlas_access
4917 MY Lhx1 Gly-Gaba_5,1093 MY Lhx1 Gly-Gaba_5,285 MY Lhx1 Gly-Gaba,"['Dmbx1', 'Frzb', 'Galr1']","['Dmbx1', 'Hoxb5']",4917 MY Lhx1 Gly-Gaba_5,Dmbx1,0.5343511450381679,,,,,WMB_abc_atlas_access
4918 MY Lhx1 Gly-Gaba_5,1093 MY Lhx1 Gly-Gaba_5,285 MY Lhx1 Gly-Gaba,"['Ptgfr', 'D930028M14Rik', 'Irx4']","['Ptgfr', 'Irx4']",4918 MY Lhx1 Gly-Gaba_5,Ptgfr,0.21645021645021642,,,,,WMB_abc_atlas_access
4919 MY Lhx1 Gly-Gaba_5,1093 MY Lhx1 Gly-Gaba_5,285 MY Lhx1 Gly-Gaba,"['Dnmt3l', 'Slc6a5', 'Agtr1a']","['Cdk15', 'Tfap2b']",4919 MY Lhx1 Gly-Gaba_5,Cdk15,0.5,,,,,WMB_abc_atlas_access
4920 MY Lhx1 Gly-Gaba_5,1093 MY Lhx1 Gly-Gaba_5,285 MY Lhx1 Gly-Gaba,"['Ikzf1', 'Tfap2b']","['Ikzf1', 'Hoxb5']",4920 MY Lhx1 Gly-Gaba_5,Ikzf1,0.5517241379310345,Hoxb5,0.11017838405036724,,,WMB_abc_atlas_access
4921 MY Lhx1 Gly-Gaba_6,1094 MY Lhx1 Gly-Gaba_6,285 MY Lhx1 Gly-Gaba,"['Mecom', 'Skor1', 'Pgr15l']","['Sox6', 'Pgr15l']",4921 MY Lhx1 Gly-Gaba_6,Sox6,0.7553956834532374,,,,,WMB_abc_atlas_access
4922 MY Lhx1 Gly-Gaba_6,1094 MY Lhx1 Gly-Gaba_6,285 MY Lhx1 Gly-Gaba,"['Fgf7', 'Skor1', 'Pde11a', 'Scn7a']","['Megf10', 'Scn7a']",4922 MY Lhx1 Gly-Gaba_6,Megf10,0.66,,,,,WMB_abc_atlas_access
4923 MY Lhx1 Gly-Gaba_7,1095 MY Lhx1 Gly-Gaba_7,285 MY Lhx1 Gly-Gaba,"['Gm5294', 'Apela']","['Gm5294', 'Apela']",4923 MY Lhx1 Gly-Gaba_7,Apela,0.6338028169014085,,,,,WMB_abc_atlas_access
4924 MY Lhx1 Gly-Gaba_7,1095 MY Lhx1 Gly-Gaba_7,285 MY Lhx1 Gly-Gaba,"['Onecut3', 'Hoxb5', 'Otp']","['Adcyap1', 'Hoxb5']",4924 MY Lhx1 Gly-Gaba_7,Adcyap1,0.7307692307692308,,,,,WMB_abc_atlas_access
4925 MY Lhx1 Gly-Gaba_8,1096 MY Lhx1 Gly-Gaba_8,285 MY Lhx1 Gly-Gaba,"['Esrrb', 'Npy2r', 'Rab38']","['Rab38', 'Esrrb']",4925 MY Lhx1 Gly-Gaba_8,Rab38,0.3543307086614173,,,,,WMB_abc_atlas_access
4926 MY Lhx1 Gly-Gaba_9,1097 MY Lhx1 Gly-Gaba_9,285 MY Lhx1 Gly-Gaba,"['Nkx6-3', 'Slc6a5']",['Nkx6-3'],4926 MY Lhx1 Gly-Gaba_9,Nkx6-3,1.0,,,,,WMB_abc_atlas_access
4927 MY Lhx1 Gly-Gaba_9,1097 MY Lhx1 Gly-Gaba_9,285 MY Lhx1 Gly-Gaba,"['Irx4', 'Ctcflos', 'Slc6a5']",['A2m'],4927 MY Lhx1 Gly-Gaba_9,A2m,0.6962025316455697,,,,,WMB_abc_atlas_access
4928 MY Lhx1 Gly-Gaba_9,1097 MY Lhx1 Gly-Gaba_9,285 MY Lhx1 Gly-Gaba,"['Msx1', 'Hoxb5', 'Rspo2']","['Msx1', 'Hoxa5']",4928 MY Lhx1 Gly-Gaba_9,Msx1,0.7222222222222222,,,,,WMB_abc_atlas_access
4929 MY Lhx1 Gly-Gaba_9,1097 MY Lhx1 Gly-Gaba_9,285 MY Lhx1 Gly-Gaba,"['Crabp1', 'Crhbp', 'Kcng4']","['Crhbp', 'Qrfpr']",4929 MY Lhx1 Gly-Gaba_9,Crhbp,0.480392156862745,,,,,WMB_abc_atlas_access
4930 MY Lhx1 Gly-Gaba_9,1097 MY Lhx1 Gly-Gaba_9,285 MY Lhx1 Gly-Gaba,"['4933425B07Rik', 'Slc6a5']",['4933425B07Rik'],4930 MY Lhx1 Gly-Gaba_9,4933425B07Rik,0.6140350877192982,,,,,WMB_abc_atlas_access
4931 MY Lhx1 Gly-Gaba_9,1097 MY Lhx1 Gly-Gaba_9,285 MY Lhx1 Gly-Gaba,"['Hoxc5', 'Pappa2', 'En1', 'Agtr2']","['Gli3', 'Hoxb5', 'Mab21l2']",4931 MY Lhx1 Gly-Gaba_9,Gli3,0.16025641025641024,,,,,WMB_abc_atlas_access
4932 PPY-PGRNl Vip Glyc-Gaba_1,1098 PPY-PGRNl Vip Glyc-Gaba_1,286 PPY-PGRNl Vip Glyc-Gaba,"['Vip', 'C1ql4']",['C1ql4'],4932 PPY-PGRNl Vip Glyc-Gaba_1,C1ql4,0.9502262443438916,,,,,WMB_abc_atlas_access
4933 PPY-PGRNl Vip Glyc-Gaba_1,1098 PPY-PGRNl Vip Glyc-Gaba_1,286 PPY-PGRNl Vip Glyc-Gaba,"['Dmbx1', 'Chat', 'Pnoc']",['Dmbx1'],4933 PPY-PGRNl Vip Glyc-Gaba_1,Dmbx1,0.8333333333333333,,,,,WMB_abc_atlas_access
4934 PPY-PGRNl Vip Glyc-Gaba_1,1098 PPY-PGRNl Vip Glyc-Gaba_1,286 PPY-PGRNl Vip Glyc-Gaba,"['Skor2', 'Vip', 'Pax8']",['Dgkk'],4934 PPY-PGRNl Vip Glyc-Gaba_1,Dgkk,0.8857142857142858,,,,,WMB_abc_atlas_access
4935 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,1099 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,287 MV-SPIV-PRP Dmbx1 Gly-Gaba,"['Nccrp1', 'Sox14', 'Tfap2b']",['Anxa11'],4935 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,Anxa11,0.39473684210526316,,,,,WMB_abc_atlas_access
4936 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,1099 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,287 MV-SPIV-PRP Dmbx1 Gly-Gaba,"['Dmbx1', 'Tcaf2', 'Ebf2']",['Ankfn1'],4936 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,Ankfn1,0.6818181818181818,,,,,WMB_abc_atlas_access
4937 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,1099 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,287 MV-SPIV-PRP Dmbx1 Gly-Gaba,"['Pkhd1l1', 'Dmbx1', 'Trhr']",['Trhr'],4937 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,Trhr,0.7232704402515723,,,,,WMB_abc_atlas_access
4938 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,1099 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,287 MV-SPIV-PRP Dmbx1 Gly-Gaba,"['Stpg2', 'Olig3', 'Dmbx1']","['Olig3', 'Dmbx1']",4938 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,Olig3,0.43893129770992373,,,,,WMB_abc_atlas_access
4939 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,1099 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,287 MV-SPIV-PRP Dmbx1 Gly-Gaba,"['Pkhd1l1', 'Dmbx1', 'Rorb']","['Bmp4', 'Calb1']",4939 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,Bmp4,0.5,Calb1,0.3440366972477064,,,WMB_abc_atlas_access
4940 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,1099 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,287 MV-SPIV-PRP Dmbx1 Gly-Gaba,"['Olig3', 'Skor1', 'Prrxl1']",['Rasgrp1'],4940 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,Rasgrp1,0.7584269662921349,,,,,WMB_abc_atlas_access
4941 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,1099 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,287 MV-SPIV-PRP Dmbx1 Gly-Gaba,"['Dmbx1', 'Tubb6', 'Kcng4']",['Sntb1'],4941 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,Sntb1,0.7647058823529412,,,,,WMB_abc_atlas_access
4942 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,1099 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,287 MV-SPIV-PRP Dmbx1 Gly-Gaba,"['Dmbx1', 'Tshr', 'Slitrk6', 'Grin3a']","['Slitrk6', 'Grin3a']",4942 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,Slitrk6,0.37906137184115524,,,,,WMB_abc_atlas_access
4943 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,1099 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,287 MV-SPIV-PRP Dmbx1 Gly-Gaba,"['Dmbx1', 'Col5a1', 'Adgrg2']","['Zar1', 'Gm26688']",4943 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,Zar1,0.47619047619047616,,,,,WMB_abc_atlas_access
4944 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,1099 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,287 MV-SPIV-PRP Dmbx1 Gly-Gaba,"['Dmbx1', 'Mab21l3', 'Pou4f1']","['Mab21l3', 'Pou4f1']",4944 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,Mab21l3,0.5,,,,,WMB_abc_atlas_access
4945 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,1099 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,287 MV-SPIV-PRP Dmbx1 Gly-Gaba,"['Dmbx1', 'Bmp4', 'Tpbg']","['Bmp4', 'Tpbg']",4945 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,Bmp4,0.4938271604938272,Tpbg,0.4084967320261438,,,WMB_abc_atlas_access
4946 MV-SPIV-PRP Dmbx1 Gly-Gaba_2,1100 MV-SPIV-PRP Dmbx1 Gly-Gaba_2,287 MV-SPIV-PRP Dmbx1 Gly-Gaba,"['Gm16685', 'Tfap2b']",['Gm15934'],4946 MV-SPIV-PRP Dmbx1 Gly-Gaba_2,Gm15934,0.6896551724137931,,,,,WMB_abc_atlas_access
4947 MV-SPIV-PRP Dmbx1 Gly-Gaba_2,1100 MV-SPIV-PRP Dmbx1 Gly-Gaba_2,287 MV-SPIV-PRP Dmbx1 Gly-Gaba,"['Slc6a2', 'Dmbx1']",['Slc6a2'],4947 MV-SPIV-PRP Dmbx1 Gly-Gaba_2,Slc6a2,0.9388646288209607,,,,,WMB_abc_atlas_access
4948 MV-SPIV-PRP Dmbx1 Gly-Gaba_3,1101 MV-SPIV-PRP Dmbx1 Gly-Gaba_3,287 MV-SPIV-PRP Dmbx1 Gly-Gaba,"['Dmbx1', 'Dsg2', 'Oxtr']",['Dsg2'],4948 MV-SPIV-PRP Dmbx1 Gly-Gaba_3,Dsg2,0.7657657657657657,,,,,WMB_abc_atlas_access
4949 MV-SPIV-PRP Dmbx1 Gly-Gaba_3,1101 MV-SPIV-PRP Dmbx1 Gly-Gaba_3,287 MV-SPIV-PRP Dmbx1 Gly-Gaba,"['Nccrp1', 'Igfbp4']",['Ano1'],4949 MV-SPIV-PRP Dmbx1 Gly-Gaba_3,Ano1,0.7432432432432433,,,,,WMB_abc_atlas_access
4950 MDRN Hoxb5 Ebf2 Gly-Gaba_1,1102 MDRN Hoxb5 Ebf2 Gly-Gaba_1,288 MDRN Hoxb5 Ebf2 Gly-Gaba,"['Hoxb6', 'Sp8', 'Lgr6']",['Arhgap15'],4950 MDRN Hoxb5 Ebf2 Gly-Gaba_1,Arhgap15,0.829145728643216,,,,,WMB_abc_atlas_access
4951 MDRN Hoxb5 Ebf2 Gly-Gaba_1,1102 MDRN Hoxb5 Ebf2 Gly-Gaba_1,288 MDRN Hoxb5 Ebf2 Gly-Gaba,"['Foxd3', 'Lrp2', 'Neurod6', 'Hoxb5']",['Otp'],4951 MDRN Hoxb5 Ebf2 Gly-Gaba_1,Otp,0.8287292817679558,,,,,WMB_abc_atlas_access
4952 MDRN Hoxb5 Ebf2 Gly-Gaba_1,1102 MDRN Hoxb5 Ebf2 Gly-Gaba_1,288 MDRN Hoxb5 Ebf2 Gly-Gaba,"['Chat', 'Ppef1', 'Ebf2']",['Slc18a3'],4952 MDRN Hoxb5 Ebf2 Gly-Gaba_1,Slc18a3,0.7142857142857143,,,,,WMB_abc_atlas_access
4953 MDRN Hoxb5 Ebf2 Gly-Gaba_1,1102 MDRN Hoxb5 Ebf2 Gly-Gaba_1,288 MDRN Hoxb5 Ebf2 Gly-Gaba,"['Wnt11', 'Nxph2', '5033406O09Rik']","['Nxph2', 'Sox6']",4953 MDRN Hoxb5 Ebf2 Gly-Gaba_1,Sox6,0.7467532467532468,,,,,WMB_abc_atlas_access
4954 MDRN Hoxb5 Ebf2 Gly-Gaba_1,1102 MDRN Hoxb5 Ebf2 Gly-Gaba_1,288 MDRN Hoxb5 Ebf2 Gly-Gaba,"['Hoxc6', 'Aqp6', 'Chodl']",['Fbln7'],4954 MDRN Hoxb5 Ebf2 Gly-Gaba_1,Fbln7,0.45751633986928103,,,,,WMB_abc_atlas_access
4955 MDRN Hoxb5 Ebf2 Gly-Gaba_1,1102 MDRN Hoxb5 Ebf2 Gly-Gaba_1,288 MDRN Hoxb5 Ebf2 Gly-Gaba,"['Chrnb4', 'Lbx1', 'Tnnt2']",['Oxtr'],4955 MDRN Hoxb5 Ebf2 Gly-Gaba_1,Oxtr,0.6185567010309279,,,,,WMB_abc_atlas_access
4956 MDRNd Prox1 Pax6 Gly-Gaba_1,1103 MDRNd Prox1 Pax6 Gly-Gaba_1,289 MDRNd Prox1 Pax6 Gly-Gaba,"['Vdr', 'Foxd3']",['Otp'],4956 MDRNd Prox1 Pax6 Gly-Gaba_1,Otp,0.876068376068376,,,,,WMB_abc_atlas_access
4957 MDRNd Prox1 Pax6 Gly-Gaba_1,1103 MDRNd Prox1 Pax6 Gly-Gaba_1,289 MDRNd Prox1 Pax6 Gly-Gaba,"['Mgl2', 'Gal', 'Hoxb5']",['Gal'],4957 MDRNd Prox1 Pax6 Gly-Gaba_1,Gal,0.7894736842105262,,,,,WMB_abc_atlas_access
4958 MDRNd Prox1 Pax6 Gly-Gaba_1,1103 MDRNd Prox1 Pax6 Gly-Gaba_1,289 MDRNd Prox1 Pax6 Gly-Gaba,"['Mgl2', 'Prdm12', 'Tecta']",['Tecta'],4958 MDRNd Prox1 Pax6 Gly-Gaba_1,Tecta,0.7142857142857143,,,,,WMB_abc_atlas_access
4959 MY Prox1 Lmo7 Gly-Gaba_1,1104 MY Prox1 Lmo7 Gly-Gaba_1,290 MY Prox1 Lmo7 Gly-Gaba,"['5033406O09Rik', 'Pax3', 'Bche']",['Pax3'],4959 MY Prox1 Lmo7 Gly-Gaba_1,Pax3,0.8189655172413793,,,,,WMB_abc_atlas_access
4960 MY Prox1 Lmo7 Gly-Gaba_1,1104 MY Prox1 Lmo7 Gly-Gaba_1,290 MY Prox1 Lmo7 Gly-Gaba,"['Wnt11', 'C1ql2', 'Pgr15l']",['Pgr15l'],4960 MY Prox1 Lmo7 Gly-Gaba_1,Pgr15l,0.5999999999999999,,,,,WMB_abc_atlas_access
4961 MY Prox1 Lmo7 Gly-Gaba_1,1104 MY Prox1 Lmo7 Gly-Gaba_1,290 MY Prox1 Lmo7 Gly-Gaba,"['Hmcn2', 'Tfap2a', 'Igf1']","['Hmcn2', 'Igf1']",4961 MY Prox1 Lmo7 Gly-Gaba_1,Igf1,0.6104651162790697,,,,,WMB_abc_atlas_access
4962 MY Prox1 Lmo7 Gly-Gaba_1,1104 MY Prox1 Lmo7 Gly-Gaba_1,290 MY Prox1 Lmo7 Gly-Gaba,"['5033406O09Rik', 'Skor1', 'Lypd6', 'Megf11']","['Lypd6', 'Hcrtr1']",4962 MY Prox1 Lmo7 Gly-Gaba_1,Hcrtr1,0.5357142857142857,,,,,WMB_abc_atlas_access
4963 MY Prox1 Lmo7 Gly-Gaba_1,1104 MY Prox1 Lmo7 Gly-Gaba_1,290 MY Prox1 Lmo7 Gly-Gaba,"['Wnt11', 'Casr', 'Hsd17b2']",['Casr'],4963 MY Prox1 Lmo7 Gly-Gaba_1,Casr,0.821917808219178,,,,,WMB_abc_atlas_access
4964 MY Prox1 Lmo7 Gly-Gaba_1,1104 MY Prox1 Lmo7 Gly-Gaba_1,290 MY Prox1 Lmo7 Gly-Gaba,"['Cyp26b1', 'Skor1', 'C1ql2', 'Ntsr1']",['Ntsr1'],4964 MY Prox1 Lmo7 Gly-Gaba_1,Ntsr1,0.7911392405063291,,,,,WMB_abc_atlas_access
4965 NTS-MDRNd Prox1 Zic1 Gly-Gaba_1,1105 NTS-MDRNd Prox1 Zic1 Gly-Gaba_1,291 NTS-MDRNd Prox1 Zic1 Gly-Gaba,"['Ptgfr', 'Skor1', 'Slc5a7']",['Cdh23'],4965 NTS-MDRNd Prox1 Zic1 Gly-Gaba_1,Cdh23,0.7534246575342465,,,,,WMB_abc_atlas_access
4966 NTS-MDRNd Prox1 Zic1 Gly-Gaba_1,1105 NTS-MDRNd Prox1 Zic1 Gly-Gaba_1,291 NTS-MDRNd Prox1 Zic1 Gly-Gaba,"['Hoxb8', 'Neurog2', 'Armh1']",['Armh1'],4966 NTS-MDRNd Prox1 Zic1 Gly-Gaba_1,Armh1,0.7178217821782179,,,,,WMB_abc_atlas_access
4967 NTS-MDRNd Prox1 Zic1 Gly-Gaba_1,1105 NTS-MDRNd Prox1 Zic1 Gly-Gaba_1,291 NTS-MDRNd Prox1 Zic1 Gly-Gaba,"['Neurog2', 'Wif1', 'Ano1']","['Ano1', 'Wif1']",4967 NTS-MDRNd Prox1 Zic1 Gly-Gaba_1,Ano1,0.5102040816326532,,,,,WMB_abc_atlas_access
4968 NTS-MDRNd Prox1 Zic1 Gly-Gaba_1,1105 NTS-MDRNd Prox1 Zic1 Gly-Gaba_1,291 NTS-MDRNd Prox1 Zic1 Gly-Gaba,"['Arg1', 'Egfr', 'Slc6a5', 'Pax3']",['Pax3'],4968 NTS-MDRNd Prox1 Zic1 Gly-Gaba_1,Pax3,0.7183908045977011,,,,,WMB_abc_atlas_access
4969 NTS-MDRNd Prox1 Zic1 Gly-Gaba_2,1106 NTS-MDRNd Prox1 Zic1 Gly-Gaba_2,291 NTS-MDRNd Prox1 Zic1 Gly-Gaba,"['Hoxc6', 'Neurog2', 'Pcp4l1', 'Galr1']",['Tmem132c'],4969 NTS-MDRNd Prox1 Zic1 Gly-Gaba_2,Tmem132c,0.6470588235294118,,,,,WMB_abc_atlas_access
4970 NTS-MDRNd Prox1 Zic1 Gly-Gaba_2,1106 NTS-MDRNd Prox1 Zic1 Gly-Gaba_2,291 NTS-MDRNd Prox1 Zic1 Gly-Gaba,"['Gm26644', 'Galr1', 'St18', 'Dach2']",['Gabrq'],4970 NTS-MDRNd Prox1 Zic1 Gly-Gaba_2,Gabrq,0.6428571428571429,,,,,WMB_abc_atlas_access
4971 MV Nkx6-1 Gly-Gaba_1,1107 MV Nkx6-1 Gly-Gaba_1,292 MV Nkx6-1 Gly-Gaba,"['Nkx6-1', 'Npsr1', 'Ghsr', 'Cdh6']","['Ano1', 'Hoxd4']",4971 MV Nkx6-1 Gly-Gaba_1,Ano1,0.5,,,,,WMB_abc_atlas_access
4972 MV Nkx6-1 Gly-Gaba_1,1107 MV Nkx6-1 Gly-Gaba_1,292 MV Nkx6-1 Gly-Gaba,"['Nkx6-1', 'Neurog2', 'Ano1', 'Dkk3']","['Ano1', 'Dkk3']",4972 MV Nkx6-1 Gly-Gaba_1,Dkk3,0.6092436974789917,,,,,WMB_abc_atlas_access
4973 MV Nkx6-1 Gly-Gaba_1,1107 MV Nkx6-1 Gly-Gaba_1,292 MV Nkx6-1 Gly-Gaba,"['Hpse', 'Tmem72', 'Hoxc4']",['Glp1r'],4973 MV Nkx6-1 Gly-Gaba_1,Glp1r,0.6976744186046512,,,,,WMB_abc_atlas_access
4974 MV Nkx6-1 Gly-Gaba_1,1107 MV Nkx6-1 Gly-Gaba_1,292 MV Nkx6-1 Gly-Gaba,"['Tmem72', 'Nkx6-1', 'Npas1']","['Sncg', 'Npas1']",4974 MV Nkx6-1 Gly-Gaba_1,Npas1,0.34818941504178275,,,,,WMB_abc_atlas_access
4975 MV Nkx6-1 Gly-Gaba_1,1107 MV Nkx6-1 Gly-Gaba_1,292 MV Nkx6-1 Gly-Gaba,"['Hpse', 'Nkx6-1', 'Col25a1']",['Col25a1'],4975 MV Nkx6-1 Gly-Gaba_1,Col25a1,0.5434782608695652,,,,,WMB_abc_atlas_access
4976 MV Nkx6-1 Gly-Gaba_1,1107 MV Nkx6-1 Gly-Gaba_1,292 MV Nkx6-1 Gly-Gaba,"['Tmem72', 'Crhbp', 'Ngfr', 'Hoxd4']","['Antxr2', 'Ngfr']",4976 MV Nkx6-1 Gly-Gaba_1,Antxr2,0.7568807339449541,,,,,WMB_abc_atlas_access
4977 MV Nkx6-1 Gly-Gaba_2,1108 MV Nkx6-1 Gly-Gaba_2,292 MV Nkx6-1 Gly-Gaba,"['Nkx6-1', 'Kcng4', 'Cck', 'Ebf2']",['Col6a1'],4977 MV Nkx6-1 Gly-Gaba_2,Col6a1,0.5725190839694656,,,,,WMB_abc_atlas_access
4978 MV Nkx6-1 Gly-Gaba_2,1108 MV Nkx6-1 Gly-Gaba_2,292 MV Nkx6-1 Gly-Gaba,"['Kcng4', 'Serpina9', 'Cck', 'Hs3st4']",['Vcan'],4978 MV Nkx6-1 Gly-Gaba_2,Vcan,0.8421052631578948,,,,,WMB_abc_atlas_access
4979 PAS-MV Ebf2 Gly-Gaba_1,1109 PAS-MV Ebf2 Gly-Gaba_1,293 PAS-MV Ebf2 Gly-Gaba,"['Stpg2', 'Lbx1', 'Greb1', 'Igf1']",['Greb1'],4979 PAS-MV Ebf2 Gly-Gaba_1,Greb1,0.7723577235772358,,,,,WMB_abc_atlas_access
